read_name,true_start,aligned_start,abs_pos_error,mapq,error_rate,is_coding,region,tool
read_613_start19301433_len10000,19301433,19301434,1,60,0.048500001430511475,False,noncoding,minimap2
read_614_start40060820_len10000,40060820,40060821,1,60,0.05009999871253967,False,noncoding,minimap2
read_615_start24492166_len10000,24492166,24492167,1,60,0.05209999904036522,False,noncoding,minimap2
read_616_start18542445_len10000,18542445,18542446,1,60,0.050200000405311584,False,noncoding,minimap2
read_616_start18542445_len10000,18542445,21481800,2939355,0,0.05570000037550926,False,noncoding,minimap2
read_617_start24522546_len10000,24522546,24522549,3,60,0.04729999974370003,False,noncoding,minimap2
read_618_start15475584_len10000,15475584,15475585,1,60,0.053700000047683716,False,noncoding,minimap2
read_619_start33305544_len10000,33305544,33305545,1,60,0.046799998730421066,False,noncoding,minimap2
read_620_start24030768_len10000,24030768,24030769,1,60,0.04899999871850014,False,noncoding,minimap2
read_621_start21863339_len10000,21863339,21863340,1,60,0.04830000177025795,False,noncoding,minimap2
read_622_start19295080_len10000,19295080,19295083,3,60,0.052000001072883606,False,noncoding,minimap2
read_623_start28155095_len10000,28155095,28155096,1,60,0.0478999987244606,False,noncoding,minimap2
read_624_start32981720_len10000,32981720,32981721,1,60,0.050200000405311584,False,noncoding,minimap2
read_627_start14617213_len10000,14617213,14617214,1,60,0.048700001090765,False,noncoding,minimap2
read_628_start36070908_len10000,36070908,36070909,1,60,0.0502999983727932,False,noncoding,minimap2
read_629_start41835411_len10000,41835411,41835412,1,60,0.05119999870657921,False,noncoding,minimap2
read_631_start35553260_len10000,35553260,35553264,4,60,0.04740000143647194,False,noncoding,minimap2
read_632_start38899961_len10000,38899961,38899962,1,60,0.0544000007212162,False,noncoding,minimap2
read_633_start41244355_len10000,41244355,41244362,7,60,0.04839999973773956,False,noncoding,minimap2
read_634_start34862865_len10000,34862865,34862866,1,60,0.0502999983727932,False,noncoding,minimap2
read_635_start38920706_len10000,38920706,38920707,1,60,0.049300000071525574,False,noncoding,minimap2
read_636_start47275568_len10000,47275568,47275575,7,60,0.052400000393390656,False,noncoding,minimap2
read_638_start26053037_len10000,26053037,26053038,1,60,0.04969999939203262,False,noncoding,minimap2
read_639_start15008957_len10000,15008957,15008958,1,60,0.044599998742341995,False,noncoding,minimap2
read_642_start44026554_len10000,44026554,44026556,2,60,0.047600001096725464,False,noncoding,minimap2
read_643_start39872506_len10000,39872506,39872507,1,60,0.04749999940395355,False,noncoding,minimap2
read_644_start41857873_len10000,41857873,41857874,1,60,0.051500000059604645,False,noncoding,minimap2
read_645_start50182938_len10000,50182938,50182939,1,60,0.04699999839067459,False,noncoding,minimap2
read_647_start27329256_len10000,27329256,27329257,1,60,0.04839999973773956,False,noncoding,minimap2
read_649_start34987357_len10000,34987357,34987360,3,60,0.046799998730421066,False,noncoding,minimap2
read_650_start44068450_len10000,44068450,44068451,1,60,0.05000000074505806,False,noncoding,minimap2
read_651_start34749226_len10000,34749226,34749227,1,60,0.050999999046325684,False,noncoding,minimap2
read_653_start41429461_len10000,41429461,41429464,3,60,0.05389999970793724,False,noncoding,minimap2
read_654_start24278874_len10000,24278874,24278875,1,60,0.051600001752376556,False,noncoding,minimap2
read_655_start28040253_len10000,28040253,28040254,1,60,0.04960000142455101,False,noncoding,minimap2
read_656_start37233560_len10000,37233560,37233561,1,60,0.050700001418590546,False,noncoding,minimap2
read_657_start50072734_len10000,50072734,50072735,1,60,0.0471000000834465,False,noncoding,minimap2
read_658_start37360832_len10000,37360832,37360836,4,60,0.050200000405311584,False,noncoding,minimap2
read_659_start17483729_len10000,17483729,17483730,1,60,0.04830000177025795,False,noncoding,minimap2
read_660_start22246740_len10000,22246740,22246741,1,60,0.048900000751018524,False,noncoding,minimap2
read_661_start23799974_len10000,23799974,23799975,1,60,0.04699999839067459,False,noncoding,minimap2
read_662_start40608041_len10000,40608041,40608042,1,60,0.05139999836683273,False,noncoding,minimap2
read_663_start19081400_len10000,19081400,19081401,1,60,0.05119999870657921,False,noncoding,minimap2
read_664_start30892660_len10000,30892660,30892661,1,60,0.05050000175833702,False,noncoding,minimap2
read_665_start13064759_len10000,13064759,13064760,1,60,0.047600001096725464,False,noncoding,minimap2
read_668_start38459469_len10000,38459469,38459470,1,60,0.04729999974370003,False,noncoding,minimap2
read_669_start16039942_len10000,16039942,16039943,1,60,0.0471000000834465,False,noncoding,minimap2
read_671_start11419864_len10000,11419864,11428057,8193,60,0.05979999899864197,False,noncoding,minimap2
read_672_start17415110_len10000,17415110,17415111,1,60,0.054499998688697815,False,noncoding,minimap2
read_673_start29469216_len10000,29469216,29469217,1,60,0.05090000107884407,False,noncoding,minimap2
read_674_start21444359_len10000,21444359,21444360,1,60,0.05079999938607216,False,noncoding,minimap2
read_675_start37788564_len10000,37788564,37788565,1,60,0.04960000142455101,False,noncoding,minimap2
read_676_start22531868_len10000,22531868,22531869,1,60,0.04839999973773956,False,noncoding,minimap2
read_679_start36382450_len10000,36382450,36382452,2,60,0.05000000074505806,False,noncoding,minimap2
read_680_start16584782_len10000,16584782,16584783,1,60,0.04879999905824661,False,noncoding,minimap2
read_681_start46988768_len10000,46988768,46988769,1,60,0.04879999905824661,False,noncoding,minimap2
read_683_start16130917_len10000,16130917,16130918,1,60,0.049300000071525574,False,noncoding,minimap2
read_684_start16842370_len10000,16842370,16842371,1,60,0.05209999904036522,False,noncoding,minimap2
read_685_start29773744_len10000,29773744,29773745,1,60,0.05169999971985817,False,noncoding,minimap2
read_687_start19949319_len10000,19949319,19949320,1,60,0.050999999046325684,False,noncoding,minimap2
read_688_start14208256_len10000,14208256,14208262,6,60,0.04910000041127205,False,noncoding,minimap2
read_689_start18900700_len10000,18900700,18900701,1,60,0.05550000071525574,False,noncoding,minimap2
read_690_start32950162_len10000,32950162,32950163,1,60,0.05299999937415123,False,noncoding,minimap2
read_691_start19155196_len10000,19155196,19155197,1,60,0.04820000007748604,False,noncoding,minimap2
read_692_start38095465_len10000,38095465,38095466,1,60,0.04960000142455101,False,noncoding,minimap2
read_694_start45061127_len10000,45061127,45061128,1,60,0.05249999836087227,False,noncoding,minimap2
read_695_start42097998_len10000,42097998,42097999,1,60,0.04960000142455101,False,noncoding,minimap2
read_697_start29854919_len10000,29854919,29854920,1,60,0.05130000039935112,False,noncoding,minimap2
read_698_start35667999_len10000,35667999,35668000,1,60,0.05079999938607216,False,noncoding,minimap2
read_699_start18427517_len10000,18427517,18427518,1,4,0.054099999368190765,False,noncoding,minimap2
read_699_start18427517_len10000,18427517,18191211,236306,0,0.05420000106096268,False,noncoding,minimap2
read_699_start18427517_len10000,18427517,21314328,2886811,0,0.06080000102519989,False,noncoding,minimap2
read_699_start18427517_len10000,18427517,18878467,450950,0,0.061900001019239426,False,noncoding,minimap2
read_699_start18427517_len10000,18427517,21172487,2744970,0,0.061500001698732376,False,noncoding,minimap2
read_699_start18427517_len10000,18427517,20343537,1916020,0,0.062300000339746475,False,noncoding,minimap2
read_700_start37459161_len10000,37459161,37459162,1,60,0.046300001442432404,False,noncoding,minimap2
read_702_start25087587_len10000,25087587,25087588,1,60,0.04479999840259552,False,noncoding,minimap2
read_703_start27111686_len10000,27111686,27111687,1,60,0.05050000175833702,False,noncoding,minimap2
read_704_start37469735_len10000,37469735,37469736,1,60,0.0502999983727932,False,noncoding,minimap2
