read_name,true_start,aligned_start,abs_pos_error,mapq,error_rate,is_coding,region,tool
read_823_start48800331_len10000,48800331,48800337,6,60,0.0483,False,noncoding,ngmlr
read_824_start17183951_len10000,17183951,17183953,2,60,0.0449,False,noncoding,ngmlr
read_825_start34388831_len10000,34388831,34388834,3,60,0.0492,False,noncoding,ngmlr
read_826_start25319645_len10000,25319645,25319649,4,55,0.047,False,noncoding,ngmlr
read_828_start35381145_len10000,35381145,35381153,8,60,0.0481,False,noncoding,ngmlr
read_829_start30706024_len10000,30706024,30706033,9,60,0.0512,False,noncoding,ngmlr
read_830_start47510653_len10000,47510653,47510657,4,60,0.0495,False,noncoding,ngmlr
read_832_start29472076_len10000,29472076,29472082,6,60,0.0475,False,noncoding,ngmlr
read_833_start42275806_len10000,42275806,42275809,3,60,0.0479,False,noncoding,ngmlr
read_834_start33159826_len10000,33159826,33159827,1,60,0.0476,False,noncoding,ngmlr
read_835_start23999425_len10000,23999425,23999426,1,51,0.0495,False,noncoding,ngmlr
read_836_start45339586_len10000,45339586,45339587,1,60,0.0499,False,noncoding,ngmlr
read_837_start24380382_len10000,24380382,24380385,3,58,0.0531,False,noncoding,ngmlr
read_838_start37168230_len10000,37168230,37168231,1,60,0.0522,False,noncoding,ngmlr
read_840_start30063437_len10000,30063437,30063441,4,58,0.0551,False,noncoding,ngmlr
read_841_start23936445_len10000,23936445,23936449,4,42,0.0524,False,noncoding,ngmlr
read_842_start31790426_len10000,31790426,31790433,7,60,0.0485,False,noncoding,ngmlr
read_845_start40026991_len10000,40026991,40026993,2,60,0.049,False,noncoding,ngmlr
read_846_start31852730_len10000,31852730,31852739,9,60,0.053,False,noncoding,ngmlr
read_847_start43889999_len10000,43889999,43890001,2,60,0.0464,False,noncoding,ngmlr
read_848_start14219896_len10000,14219896,14219905,9,7,0.0459,False,noncoding,ngmlr
read_850_start41494169_len10000,41494169,41494177,8,60,0.0477,False,noncoding,ngmlr
read_851_start50034324_len10000,50034324,50034325,1,60,0.0495,False,noncoding,ngmlr
read_852_start46376200_len10000,46376200,46376209,9,60,0.0466,False,noncoding,ngmlr
read_853_start36648159_len10000,36648159,36648161,2,60,0.0522,False,noncoding,ngmlr
read_854_start16663125_len10000,16663125,16663126,1,56,0.0444,False,noncoding,ngmlr
read_855_start20646426_len10000,20646426,20646433,7,60,0.0446,False,noncoding,ngmlr
read_856_start19857388_len10000,19857388,19857398,10,60,0.0518,False,noncoding,ngmlr
read_858_start23251093_len10000,23251093,23251094,1,60,0.0473,False,noncoding,ngmlr
read_859_start24654557_len10000,24654557,24654562,5,27,0.0528,False,noncoding,ngmlr
read_860_start45835329_len10000,45835329,45835330,1,60,0.0502,False,noncoding,ngmlr
read_861_start21631756_len10000,21631756,21631761,5,60,0.0501,False,noncoding,ngmlr
read_862_start44791726_len10000,44791726,44791729,3,60,0.05,False,noncoding,ngmlr
read_863_start40168260_len10000,40168260,40168261,1,58,0.0501,False,noncoding,ngmlr
read_865_start50587986_len10000,50587986,50587987,1,59,0.0489,False,noncoding,ngmlr
read_866_start29629936_len10000,29629936,29629937,1,60,0.0526,False,noncoding,ngmlr
read_870_start28500184_len10000,28500184,28500193,9,60,0.0513,False,noncoding,ngmlr
read_871_start36892338_len10000,36892338,36892339,1,60,0.0514,False,noncoding,ngmlr
read_872_start24475075_len10000,24475075,24475076,1,56,0.052,False,noncoding,ngmlr
read_873_start27821426_len10000,27821426,27821427,1,60,0.0458,False,noncoding,ngmlr
read_874_start42829101_len10000,42829101,42829105,4,60,0.0522,False,noncoding,ngmlr
read_875_start40321065_len10000,40321065,40321073,8,60,0.0506,False,noncoding,ngmlr
read_876_start44776750_len10000,44776750,44776753,3,60,0.0484,False,noncoding,ngmlr
read_878_start22220198_len10000,22220198,22220199,1,38,0.0511,False,noncoding,ngmlr
read_879_start16439514_len10000,16439514,16439521,7,60,0.0512,False,noncoding,ngmlr
read_882_start28135769_len10000,28135769,28135777,8,60,0.0495,False,noncoding,ngmlr
read_883_start49563486_len10000,49563486,49563489,3,60,0.0491,False,noncoding,ngmlr
read_885_start31692272_len10000,31692272,31692273,1,60,0.0519,False,noncoding,ngmlr
read_886_start41060289_len10000,41060289,41060290,1,60,0.0479,False,noncoding,ngmlr
read_887_start43195793_len10000,43195793,43195794,1,60,0.051,False,noncoding,ngmlr
read_888_start16617128_len10000,16617128,16617137,9,58,0.0496,False,noncoding,ngmlr
read_890_start32788198_len10000,32788198,32788199,1,60,0.0532,False,noncoding,ngmlr
read_891_start31862916_len10000,31862916,31862917,1,60,0.0516,False,noncoding,ngmlr
read_893_start18818040_len10000,18818040,18818049,9,5,0.0477,False,noncoding,ngmlr
read_894_start45822215_len10000,45822215,45822216,1,60,0.0504,False,noncoding,ngmlr
read_895_start29317886_len10000,29317886,29317889,3,60,0.0513,False,noncoding,ngmlr
read_896_start12591274_len10000,12591274,12591281,7,60,0.0502,False,noncoding,ngmlr
read_897_start16233211_len10000,16233211,16233217,6,53,0.0479,False,noncoding,ngmlr
read_902_start12523655_len10000,12523655,12523656,1,5,0.0499,False,noncoding,ngmlr
read_903_start33502030_len10000,33502030,33502033,3,60,0.0484,False,noncoding,ngmlr
read_904_start31307078_len10000,31307078,31307079,1,60,0.0515,False,noncoding,ngmlr
read_905_start43728251_len10000,43728251,43728257,6,60,0.0537,False,noncoding,ngmlr
read_907_start41129301_len10000,41129301,41129302,1,60,0.049,False,noncoding,ngmlr
read_908_start19538331_len10000,19538331,19538337,6,60,0.0471,False,noncoding,ngmlr
read_910_start21456963_len10000,21456963,21456964,1,17,0.051,False,noncoding,ngmlr
read_913_start20077210_len10000,20077210,20077217,7,59,0.0477,False,noncoding,ngmlr
read_915_start15706032_len10000,15706032,15706038,6,60,0.0506,False,noncoding,ngmlr
read_917_start27635010_len10000,27635010,27635011,1,60,0.0498,False,noncoding,ngmlr
read_919_start47660453_len10000,47660453,47660454,1,60,0.0499,False,noncoding,ngmlr
read_920_start36045946_len10000,36045946,36045953,7,60,0.0522,False,noncoding,ngmlr
read_921_start47846545_len10000,47846545,47846548,3,60,0.0517,False,noncoding,ngmlr
read_922_start14408467_len10000,14408467,14408468,1,6,0.0518,False,noncoding,ngmlr
read_923_start48983164_len10000,48983164,48983169,5,28,0.053,False,noncoding,ngmlr
read_925_start41621196_len10000,41621196,41621201,5,60,0.0484,False,noncoding,ngmlr
read_927_start36753088_len10000,36753088,36753089,1,60,0.0523,False,noncoding,ngmlr
read_928_start23201146_len10000,23201146,23201153,7,60,0.0523,False,noncoding,ngmlr
read_929_start48742649_len10000,48742649,48742657,8,60,0.0512,False,noncoding,ngmlr
read_930_start31330240_len10000,31330240,31330241,1,60,0.0519,False,noncoding,ngmlr
read_932_start42204379_len10000,42204379,42204385,6,60,0.0545,False,noncoding,ngmlr
read_933_start45851009_len10000,45851009,45851010,1,58,0.0504,False,noncoding,ngmlr
read_934_start38539308_len10000,38539308,38539313,5,60,0.0505,False,noncoding,ngmlr
read_935_start18708684_len10000,18708684,18708689,5,1,0.0448,False,noncoding,ngmlr
read_937_start10614189_len10000,10614189,10614193,4,57,0.0494,False,noncoding,ngmlr
read_939_start36787796_len10000,36787796,36787797,1,60,0.049,False,noncoding,ngmlr
read_940_start38029550_len10000,38029550,38029554,4,60,0.0507,False,noncoding,ngmlr
read_941_start45612466_len10000,45612466,45612467,1,58,0.0488,False,noncoding,ngmlr
read_942_start37064499_len10000,37064499,37064500,1,58,0.0538,False,noncoding,ngmlr
read_943_start32101130_len10000,32101130,32101139,9,60,0.0486,False,noncoding,ngmlr
read_944_start20500848_len10000,20500848,20500849,1,60,0.0512,False,noncoding,ngmlr
read_945_start34499043_len10000,34499043,34499044,1,60,0.0493,False,noncoding,ngmlr
read_946_start19924793_len10000,19924793,19924801,8,60,0.0503,False,noncoding,ngmlr
read_948_start41798686_len10000,41798686,41798689,3,60,0.0492,False,noncoding,ngmlr
read_949_start43289947_len10000,43289947,43289953,6,60,0.0488,False,noncoding,ngmlr
read_950_start30709394_len10000,30709394,30709395,1,60,0.0476,False,noncoding,ngmlr
read_951_start31037438_len10000,31037438,31037441,3,60,0.0513,False,noncoding,ngmlr
read_952_start36339484_len10000,36339484,36339489,5,60,0.049,False,noncoding,ngmlr
read_953_start41788565_len10000,41788565,41788566,1,60,0.051,False,noncoding,ngmlr
read_954_start19850784_len10000,19850784,19850785,1,60,0.0489,False,noncoding,ngmlr
read_955_start35442409_len10000,35442409,35442417,8,60,0.0534,False,noncoding,ngmlr
read_956_start25216466_len10000,25216466,25216467,1,60,0.0504,False,noncoding,ngmlr
read_957_start33385647_len10000,33385647,33385649,2,59,0.0526,False,noncoding,ngmlr
read_958_start16451834_len10000,16451834,16451841,7,58,0.0526,False,noncoding,ngmlr
read_960_start17332993_len10000,17332993,17332994,1,60,0.0476,False,noncoding,ngmlr
read_962_start30653344_len10000,30653344,30653345,1,60,0.0486,False,noncoding,ngmlr
read_963_start45494791_len10000,45494791,45494792,1,60,0.0513,False,noncoding,ngmlr
read_964_start22137796_len10000,22137796,22137797,1,60,0.0496,False,noncoding,ngmlr
read_965_start42899239_len10000,42899239,42899240,1,60,0.0544,False,noncoding,ngmlr
read_966_start23758864_len10000,23758864,23758865,1,60,0.0504,False,noncoding,ngmlr
read_967_start41449870_len10000,41449870,41449873,3,60,0.0487,False,noncoding,ngmlr
read_968_start31293786_len10000,31293786,31293793,7,60,0.0485,False,noncoding,ngmlr
read_970_start50799161_len10000,50799161,50799172,11,53,0.0454,False,noncoding,ngmlr
read_971_start46801932_len10000,46801932,46801937,5,60,0.0508,False,noncoding,ngmlr
read_972_start29651404_len10000,29651404,29651409,5,60,0.0495,False,noncoding,ngmlr
read_973_start36049051_len10000,36049051,36049057,6,60,0.0504,False,noncoding,ngmlr
read_974_start39379549_len10000,39379549,39379553,4,60,0.05,False,noncoding,ngmlr
read_975_start31587792_len10000,31587792,31587793,1,54,0.0522,False,noncoding,ngmlr
read_976_start16222354_len10000,16222354,16222355,1,60,0.0544,False,noncoding,ngmlr
read_979_start48727338_len10000,48727338,48727345,7,58,0.0489,False,noncoding,ngmlr
read_980_start39346483_len10000,39346483,39346484,1,60,0.0458,False,noncoding,ngmlr
read_981_start24609647_len10000,24609647,24609649,2,43,0.0457,False,noncoding,ngmlr
read_985_start30824369_len10000,30824369,30824370,1,60,0.0486,False,noncoding,ngmlr
read_986_start13361118_len10000,13361118,13361122,4,8,0.0547,False,noncoding,ngmlr
read_987_start22421762_len10000,22421762,22421763,1,60,0.0498,False,noncoding,ngmlr
read_988_start13101905_len10000,13101905,13101906,1,16,0.0527,False,noncoding,ngmlr
read_989_start24503515_len10000,24503515,24503521,6,60,0.051,False,noncoding,ngmlr
read_990_start48659674_len10000,48659674,48659681,7,57,0.0484,False,noncoding,ngmlr
read_991_start10726109_len10000,10726109,10726113,4,60,0.0506,False,noncoding,ngmlr
read_992_start29271825_len10000,29271825,29271826,1,60,0.0507,False,noncoding,ngmlr
read_993_start26604197_len10000,26604197,26604198,1,60,0.0514,False,noncoding,ngmlr
read_994_start28867206_len10000,28867206,28867207,1,60,0.0507,False,noncoding,ngmlr
read_995_start31893213_len10000,31893213,31893217,4,60,0.0491,False,noncoding,ngmlr
read_996_start35157212_len10000,35157212,35157217,5,60,0.0505,False,noncoding,ngmlr
read_998_start13839324_len10000,13839324,13839329,5,8,0.0461,False,noncoding,ngmlr
read_1000_start29466934_len10000,29466934,29466935,1,60,0.0514,False,noncoding,ngmlr
read_1001_start28665162_len10000,28665162,28665169,7,35,0.0492,False,noncoding,ngmlr
read_1002_start23271705_len10000,23271705,23271713,8,60,0.0514,False,noncoding,ngmlr
read_1003_start27902979_len10000,27902979,27902980,1,60,0.054,False,noncoding,ngmlr
read_1005_start35401641_len10000,35401641,35401649,8,60,0.047,False,noncoding,ngmlr
read_1007_start16077680_len10000,16077680,16077681,1,57,0.0484,False,noncoding,ngmlr
read_1008_start29932474_len10000,29932474,29932481,7,60,0.0522,False,noncoding,ngmlr
read_1009_start24813603_len10000,24813603,24813604,1,60,0.0476,False,noncoding,ngmlr
read_1011_start20595331_len10000,20595331,20595333,2,60,0.0479,False,noncoding,ngmlr
read_1012_start49892381_len10000,49892381,49892385,4,60,0.048,False,noncoding,ngmlr
read_1013_start45146088_len10000,45146088,45146097,9,60,0.052,False,noncoding,ngmlr
read_1014_start41768740_len10000,41768740,41768741,1,60,0.049,False,noncoding,ngmlr
read_1018_start32822202_len10000,32822202,32822209,7,60,0.0496,False,noncoding,ngmlr
read_1019_start31802601_len10000,31802601,31802609,8,60,0.0558,False,noncoding,ngmlr
read_1020_start33467926_len10000,33467926,33467930,4,60,0.0482,False,noncoding,ngmlr
read_1021_start37169874_len10000,37169874,37169875,1,60,0.0498,False,noncoding,ngmlr
read_1022_start40062134_len10000,40062134,40062135,1,60,0.0512,False,noncoding,ngmlr
read_1023_start14391205_len10000,14391205,14391211,6,5,0.0527,False,noncoding,ngmlr
read_1027_start50496962_len10000,50496962,50496963,1,60,0.0515,False,noncoding,ngmlr
read_1028_start27795213_len10000,27795213,27795217,4,60,0.0533,False,noncoding,ngmlr
read_1029_start15766420_len10000,15766420,15766422,2,60,0.0473,False,noncoding,ngmlr
read_1030_start35660160_len10000,35660160,35660161,1,60,0.0507,False,noncoding,ngmlr
read_1031_start20996252_len10000,20996252,20996260,8,60,0.0479,False,noncoding,ngmlr
read_1032_start42715154_len10000,42715154,42715155,1,60,0.0471,False,noncoding,ngmlr
read_1033_start36747750_len10000,36747750,36747753,3,60,0.0509,False,noncoding,ngmlr
read_1037_start30059754_len10000,30059754,30059761,7,55,0.051,False,noncoding,ngmlr
read_1038_start33061286_len10000,33061286,33061288,2,60,0.0477,False,noncoding,ngmlr
read_1040_start44181084_len10000,44181084,44181089,5,60,0.05,False,noncoding,ngmlr
read_1041_start39206579_len10000,39206579,39206580,1,58,0.0529,False,noncoding,ngmlr
read_1042_start45654417_len10000,45654417,45654418,1,60,0.0525,False,noncoding,ngmlr
read_1043_start27123643_len10000,27123643,27123649,6,60,0.0506,False,noncoding,ngmlr
read_1044_start31037983_len10000,31037983,31037985,2,60,0.0491,False,noncoding,ngmlr
read_1045_start18085722_len10000,18085722,18085729,7,60,0.0521,False,noncoding,ngmlr
read_1046_start31480855_len10000,31480855,31480857,2,60,0.0507,False,noncoding,ngmlr
read_1050_start30641376_len10000,30641376,30641377,1,60,0.0471,False,noncoding,ngmlr
read_1052_start34065064_len10000,34065064,34065073,9,60,0.0469,False,noncoding,ngmlr
read_1056_start39284128_len10000,39284128,39284132,4,60,0.0496,False,noncoding,ngmlr
read_1058_start37174359_len10000,37174359,37174360,1,60,0.0525,False,noncoding,ngmlr
read_1059_start35546474_len10000,35546474,35546486,12,60,0.0464,False,noncoding,ngmlr
read_1060_start19783610_len10000,19783610,19783617,7,60,0.0476,False,noncoding,ngmlr
read_1061_start46776948_len10000,46776948,46776949,1,60,0.0492,False,noncoding,ngmlr
read_1063_start40173689_len10000,40173689,40173697,8,60,0.0463,False,noncoding,ngmlr
read_1064_start37282590_len10000,37282590,37282593,3,60,0.0453,False,noncoding,ngmlr
read_1065_start28725639_len10000,28725639,28725640,1,60,0.0471,False,noncoding,ngmlr
read_1066_start38693026_len10000,38693026,38693027,1,60,0.0499,False,noncoding,ngmlr
read_1067_start20297755_len10000,20297755,20297761,6,47,0.0537,False,noncoding,ngmlr
read_1068_start19744153_len10000,19744153,19744161,8,59,0.0522,False,noncoding,ngmlr
read_1071_start20251280_len10000,20251280,20251281,1,60,0.0488,False,noncoding,ngmlr
read_1072_start44810428_len10000,44810428,44810435,7,60,0.0487,False,noncoding,ngmlr
read_1073_start28622501_len10000,28622501,28622502,1,60,0.0501,False,noncoding,ngmlr
read_1074_start48122448_len10000,48122448,48122449,1,60,0.0496,False,noncoding,ngmlr
read_1075_start17485057_len10000,17485057,17485058,1,60,0.0497,False,noncoding,ngmlr
read_1076_start40269758_len10000,40269758,40269761,3,60,0.0498,False,noncoding,ngmlr
read_1077_start21955291_len10000,21955291,21955297,6,41,0.0506,False,noncoding,ngmlr
read_1078_start49114630_len10000,49114630,49114631,1,60,0.0527,False,noncoding,ngmlr
read_1079_start17640990_len10000,17640990,17640996,6,60,0.0492,False,noncoding,ngmlr
read_1081_start17018518_len10000,17018518,17018519,1,60,0.0474,False,noncoding,ngmlr
read_1082_start49129766_len10000,49129766,49129767,1,60,0.0501,False,noncoding,ngmlr
read_1083_start37439833_len10000,37439833,37439842,9,60,0.0497,False,noncoding,ngmlr
read_1084_start44350225_len10000,44350225,44350226,1,60,0.0484,False,noncoding,ngmlr
read_1085_start40036801_len10000,40036801,40036802,1,60,0.0505,False,noncoding,ngmlr
read_1086_start33867675_len10000,33867675,33867681,6,60,0.0495,False,noncoding,ngmlr
read_1087_start22800907_len10000,22800907,22800913,6,60,0.0497,False,noncoding,ngmlr
read_1088_start23110399_len10000,23110399,23110401,2,60,0.049,False,noncoding,ngmlr
read_1089_start35549244_len10000,35549244,35549249,5,60,0.0523,False,noncoding,ngmlr
read_1090_start48308427_len10000,48308427,48308433,6,60,0.0543,False,noncoding,ngmlr
read_1091_start41494682_len10000,41494682,41494689,7,60,0.0493,False,noncoding,ngmlr
read_1093_start10630132_len10000,10630132,10630133,1,47,0.0508,False,noncoding,ngmlr
read_1094_start32484258_len10000,32484258,32484259,1,60,0.0491,False,noncoding,ngmlr
read_1095_start14838642_len10000,14838642,14838643,1,5,0.052,False,noncoding,ngmlr
read_1097_start29516663_len10000,29516663,29516664,1,60,0.0488,False,noncoding,ngmlr
read_1099_start22228920_len10000,22228920,22228929,9,60,0.0557,False,noncoding,ngmlr
read_1100_start21852985_len10000,21852985,21852993,8,60,0.0494,False,noncoding,ngmlr
read_1101_start12412218_len10000,12412218,12412225,7,53,0.0491,False,noncoding,ngmlr
read_1102_start50728853_len10000,50728853,50728858,5,60,0.0497,False,noncoding,ngmlr
read_1103_start24988234_len10000,24988234,24988241,7,60,0.0527,False,noncoding,ngmlr
read_1104_start44845942_len10000,44845942,44845943,1,60,0.052,False,noncoding,ngmlr
read_1106_start36023930_len10000,36023930,36023937,7,60,0.0515,False,noncoding,ngmlr
read_1107_start41434785_len10000,41434785,41434786,1,60,0.0545,False,noncoding,ngmlr
read_1110_start19143147_len10000,19143147,19143153,6,60,0.0482,False,noncoding,ngmlr
read_1111_start22174781_len10000,22174781,22174785,4,58,0.0481,False,noncoding,ngmlr
read_1113_start16545899_len10000,16545899,16545905,6,52,0.0523,False,noncoding,ngmlr
read_1116_start38076594_len10000,38076594,38076595,1,60,0.0482,False,noncoding,ngmlr
read_1117_start40372026_len10000,40372026,40372033,7,60,0.049,False,noncoding,ngmlr
read_1119_start43769321_len10000,43769321,43769329,8,60,0.0504,False,noncoding,ngmlr
read_1120_start22063469_len10000,22063469,22063476,7,60,0.0491,False,noncoding,ngmlr
read_1121_start43090233_len10000,43090233,43090241,8,60,0.0526,False,noncoding,ngmlr
read_1123_start13040957_len10000,13040957,13040961,4,18,0.0475,False,noncoding,ngmlr
read_1124_start41064629_len10000,41064629,41064633,4,60,0.0441,False,noncoding,ngmlr
read_1126_start34120557_len10000,34120557,34120561,4,60,0.0512,False,noncoding,ngmlr
read_1127_start33667507_len10000,33667507,33667510,3,60,0.0511,False,noncoding,ngmlr
read_1128_start31716247_len10000,31716247,31716248,1,60,0.0525,False,noncoding,ngmlr
read_1129_start44678493_len10000,44678493,44678497,4,60,0.0513,False,noncoding,ngmlr
read_1133_start32566186_len10000,32566186,32566193,7,60,0.0477,False,noncoding,ngmlr
read_1134_start19735820_len10000,19735820,19735825,5,60,0.0469,False,noncoding,ngmlr
read_1135_start16798623_len10000,16798623,16798625,2,60,0.0537,False,noncoding,ngmlr
read_1136_start29448157_len10000,29448157,29448161,4,60,0.0494,False,noncoding,ngmlr
read_1137_start19017934_len10000,19017934,19017938,4,41,0.0472,False,noncoding,ngmlr
read_1138_start28925258_len10000,28925258,28925265,7,60,0.0485,False,noncoding,ngmlr
read_1139_start47151248_len10000,47151248,47151249,1,60,0.0492,False,noncoding,ngmlr
read_1142_start42412298_len10000,42412298,42412305,7,60,0.0476,False,noncoding,ngmlr
read_1143_start17668075_len10000,17668075,17668081,6,60,0.048,False,noncoding,ngmlr
read_1144_start45999007_len10000,45999007,45999009,2,60,0.0535,False,noncoding,ngmlr
read_1145_start47629464_len10000,47629464,47629477,13,60,0.0505,False,noncoding,ngmlr
read_1146_start17070192_len10000,17070192,17070193,1,60,0.0489,False,noncoding,ngmlr
read_1147_start17950292_len10000,17950292,17950293,1,60,0.0494,False,noncoding,ngmlr
read_1153_start30153464_len10000,30153464,30153473,9,60,0.0536,False,noncoding,ngmlr
read_1154_start40178993_len10000,40178993,40178994,1,60,0.0486,False,noncoding,ngmlr
read_1155_start21866759_len10000,21866759,21866760,1,60,0.0554,False,noncoding,ngmlr
read_1156_start20641125_len10000,20641125,20641126,1,60,0.0471,False,noncoding,ngmlr
read_1157_start30146856_len10000,30146856,30146865,9,60,0.0477,False,noncoding,ngmlr
read_1160_start39599877_len10000,39599877,39599878,1,60,0.0439,False,noncoding,ngmlr
read_1162_start20024048_len10000,20024048,20024049,1,60,0.0514,False,noncoding,ngmlr
read_1163_start44677585_len10000,44677585,44677586,1,60,0.0529,False,noncoding,ngmlr
read_1164_start35934089_len10000,35934089,35934097,8,60,0.0516,False,noncoding,ngmlr
read_1166_start21387571_len10000,21387571,21387574,3,3,0.0491,False,noncoding,ngmlr
read_1167_start50165092_len10000,50165092,50165093,1,60,0.05,False,noncoding,ngmlr
read_1168_start18912354_len10000,18912354,18912355,1,41,0.0488,False,noncoding,ngmlr
read_1169_start48444868_len10000,48444868,48444869,1,60,0.0504,False,noncoding,ngmlr
read_1170_start42202672_len10000,42202672,42202673,1,60,0.0518,False,noncoding,ngmlr
read_1171_start34174904_len10000,34174904,34174914,10,60,0.0483,False,noncoding,ngmlr
read_1174_start18607272_len10000,18607272,18607281,9,4,0.0502,False,noncoding,ngmlr
read_1175_start19071648_len10000,19071648,19071649,1,60,0.0474,False,noncoding,ngmlr
read_1176_start35547445_len10000,35547445,35547446,1,60,0.0514,False,noncoding,ngmlr
read_1177_start39352237_len10000,39352237,39352241,4,60,0.0485,False,noncoding,ngmlr
read_1178_start14050300_len10000,14050300,14050305,5,3,0.0477,False,noncoding,ngmlr
read_1179_start46016331_len10000,46016331,46016337,6,60,0.0524,False,noncoding,ngmlr
read_1180_start31856795_len10000,31856795,31856801,6,60,0.0508,False,noncoding,ngmlr
read_1181_start23517775_len10000,23517775,23517777,2,60,0.0533,False,noncoding,ngmlr
read_1182_start21199427_len10000,21199427,21199428,1,5,0.0511,False,noncoding,ngmlr
read_1184_start43671451_len10000,43671451,43671457,6,60,0.0482,False,noncoding,ngmlr
read_1185_start39762896_len10000,39762896,39762897,1,60,0.0517,False,noncoding,ngmlr
read_1186_start39884855_len10000,39884855,39884856,1,60,0.0483,False,noncoding,ngmlr
read_1189_start32341363_len10000,32341363,32341364,1,55,0.0537,False,noncoding,ngmlr
read_1190_start44303240_len10000,44303240,44303249,9,60,0.0513,False,noncoding,ngmlr
read_1191_start41927410_len10000,41927410,41927411,1,60,0.0513,False,noncoding,ngmlr
read_1192_start25176993_len10000,25176993,25176994,1,60,0.0492,False,noncoding,ngmlr
read_1193_start33140135_len10000,33140135,33140136,1,60,0.047,False,noncoding,ngmlr
read_1194_start29916491_len10000,29916491,29916497,6,60,0.0492,False,noncoding,ngmlr
read_1195_start24375535_len10000,24375535,24375537,2,57,0.051,False,noncoding,ngmlr
read_1196_start37411262_len10000,37411262,37411265,3,60,0.0536,False,noncoding,ngmlr
read_1198_start39713750_len10000,39713750,39713751,1,60,0.0496,False,noncoding,ngmlr
read_1199_start33715896_len10000,33715896,33715905,9,60,0.053,False,noncoding,ngmlr
read_1200_start44531843_len10000,44531843,44531844,1,60,0.0479,False,noncoding,ngmlr
read_1202_start30004218_len10000,30004218,30004225,7,60,0.0498,True,coding,ngmlr
read_1204_start25168196_len10000,25168196,25168197,1,60,0.0541,False,noncoding,ngmlr
read_1205_start26184486_len10000,26184486,26184487,1,60,0.0451,False,noncoding,ngmlr
read_1206_start20796084_len10000,20796084,20796085,1,60,0.0487,False,noncoding,ngmlr
read_1207_start46165719_len10000,46165719,46165720,1,60,0.0479,False,noncoding,ngmlr
read_1208_start50414749_len10000,50414749,50414753,4,60,0.0467,False,noncoding,ngmlr
read_1209_start44384067_len10000,44384067,44384068,1,60,0.0524,False,noncoding,ngmlr
read_1210_start21907398_len10000,21907398,21907399,1,60,0.0488,False,noncoding,ngmlr
read_1211_start22880047_len10000,22880047,22880049,2,60,0.0516,False,noncoding,ngmlr
read_1212_start25240987_len10000,25240987,25240993,6,52,0.0518,False,noncoding,ngmlr
read_1213_start33951675_len10000,33951675,33951681,6,60,0.0492,False,noncoding,ngmlr
read_1215_start18376832_len10000,18376832,18376834,2,5,0.0481,False,noncoding,ngmlr
read_1216_start47571578_len10000,47571578,47571585,7,60,0.0524,False,noncoding,ngmlr
read_1217_start21442598_len10000,21442598,21442599,1,57,0.0484,False,noncoding,ngmlr
read_1218_start30432780_len10000,30432780,30432785,5,60,0.0512,False,noncoding,ngmlr
read_1219_start49149458_len10000,49149458,49149459,1,60,0.052,False,noncoding,ngmlr
read_1220_start38043966_len10000,38043966,38043969,3,60,0.0506,False,noncoding,ngmlr
read_1221_start44092142_len10000,44092142,44092145,3,60,0.0515,False,noncoding,ngmlr
read_1223_start31719613_len10000,31719613,31719617,4,60,0.0509,False,noncoding,ngmlr
read_1224_start13068700_len10000,13068700,13068705,5,13,0.0506,False,noncoding,ngmlr
read_1225_start39963154_len10000,39963154,39963155,1,60,0.0513,False,noncoding,ngmlr
read_1226_start38371610_len10000,38371610,38371617,7,60,0.052,False,noncoding,ngmlr
read_1228_start13367878_len10000,13367878,13367882,4,6,0.0491,False,noncoding,ngmlr
read_1229_start37690720_len10000,37690720,37690721,1,60,0.0473,False,noncoding,ngmlr
read_1231_start22459906_len10000,22459906,22459907,1,60,0.0495,False,noncoding,ngmlr
read_1233_start21034614_len10000,21034614,21034615,1,60,0.0501,False,noncoding,ngmlr
read_1234_start22807735_len10000,22807735,22807736,1,60,0.0508,False,noncoding,ngmlr
read_1235_start16628254_len10000,16628254,16628257,3,55,0.0504,False,noncoding,ngmlr
read_1236_start20224203_len10000,20224203,20224209,6,60,0.0511,False,noncoding,ngmlr
read_1238_start33935617_len10000,33935617,33935618,1,60,0.0498,False,noncoding,ngmlr
read_1239_start14411327_len10000,14411327,14414145,2818,15,0.0319,False,noncoding,ngmlr
read_1240_start24270654_len10000,24270654,24270657,3,43,0.052,False,noncoding,ngmlr
read_1241_start34101023_len10000,34101023,34101025,2,60,0.0502,False,noncoding,ngmlr
read_1243_start34639142_len10000,34639142,34639143,1,60,0.0512,False,noncoding,ngmlr
read_1244_start42670355_len10000,42670355,42670356,1,60,0.0471,False,noncoding,ngmlr
read_1246_start25950377_len10000,25950377,25950385,8,60,0.048,False,noncoding,ngmlr
read_1248_start41729689_len10000,41729689,41729697,8,60,0.0476,False,noncoding,ngmlr
read_1249_start20566174_len10000,20566174,20566177,3,60,0.0488,False,noncoding,ngmlr
read_1250_start45983369_len10000,45983369,45983380,11,60,0.0512,False,noncoding,ngmlr
read_1252_start33742721_len10000,33742721,33742722,1,60,0.0527,False,noncoding,ngmlr
read_1253_start25305805_len10000,25305805,25305809,4,46,0.0496,False,noncoding,ngmlr
read_1254_start46570610_len10000,46570610,46570619,9,60,0.0495,False,noncoding,ngmlr
read_1255_start36171116_len10000,36171116,36171121,5,60,0.0522,False,noncoding,ngmlr
read_1256_start20935728_len10000,20935728,20935729,1,60,0.0516,False,noncoding,ngmlr
